Time (s),Setpoint (deg),Motor Position (deg),Tension 1 (N),Tension 2 (N),Tension 3 (N),Heading (deg),Pitch (deg),Roll (deg),Quaternion W,Quaternion X,Quaternion Y,Quaternion Z,Gravity X,Gravity Y,Gravity Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0130625,0,0,0.0294,0,0,65.125,2.18650034080551,5.02070687350471,0.841787218458158,-0.0159921870231337,0.0454739669169261,-0.537813587255081,-0.58,-0.74,9.76
0.0420938,0,0,0.0294,0,0,65.125,2.18650034080551,5.02070687350471,0.841787218458158,-0.0159921870231337,0.0454739669169261,-0.537813587255081,-0.58,-0.74,9.76
0.0601786,0,0,0.0392,0,0,65.125,2.18650034080551,5.02070687350471,0.841787218458158,-0.0159921870231337,0.0454739669169261,-0.537813587255081,-0.58,-0.74,9.76
0.1621292,0,0,0.0196,0,0,65.125,2.18650034080551,5.02070687350471,0.841787218458158,-0.0159921870231337,0.0454739669169261,-0.537813587255081,-0.58,-0.74,9.76
0.1865975,0,0,0.0196,0,0,65.125,2.18650034080551,5.02070687350471,0.841787218458158,-0.0159921870231337,0.0454739669169261,-0.537813587255081,-0.58,-0.74,9.76
0.2071889,0,0,0.0196,0,0,65.125,2.18650034080551,5.02070687350471,0.841787218458158,-0.0159921870231337,0.0454739669169261,-0.537813587255081,-0.58,-0.74,9.76
0.3060936,0,0,0.0196,0,0,65.125,2.18650034080551,5.02070687350471,0.841787218458158,-0.0159921870231337,0.0454739669169261,-0.537813587255081,-0.58,-0.74,9.76
0.32411,0,0,0.0196,0,0,65.125,2.18650034080551,5.02070687350471,0.841787218458158,-0.0159921870231337,0.0454739669169261,-0.537813587255081,-0.58,-0.74,9.76
0.3423738,0,0,0.0196,0,0,65.125,2.18650034080551,5.02070687350471,0.841787218458158,-0.0159921870231337,0.0454739669169261,-0.537813587255081,-0.58,-0.74,9.76
0.3701113,0,0,0.0196,0,0,65.125,2.18650034080551,5.02070687350471,0.841787218458158,-0.0159921870231337,0.0454739669169261,-0.537813587255081,-0.58,-0.74,9.76
0.386139,0,0,0.0196,0,0,65.125,2.18650034080551,5.02070687350471,0.841787218458158,-0.0159921870231337,0.0454739669169261,-0.537813587255081,-0.58,-0.74,9.76
0.414587,0,0,0.0196,0,0,65.125,2.18650034080551,5.02070687350471,0.841787218458158,-0.0159921870231337,0.0454739669169261,-0.537813587255081,-0.58,-0.74,9.76
0.4381725,0,0,0.0196,0,0,65.125,2.18650034080551,5.02070687350471,0.841787218458158,-0.0159921870231337,0.0454739669169261,-0.537813587255081,-0.58,-0.74,9.76
0.8910694,0,0,0.0196,0,0,65.125,2.18650034080551,5.02070687350471,0.841787218458158,-0.0159921870231337,0.0454739669169261,-0.537813587255081,-0.58,-0.74,9.76
0.9831046,0,0,0.0196,0,0,65.125,2.18650034080551,5.02070687350471,0.841787218458158,-0.0159921870231337,0.0454739669169261,-0.537813587255081,-0.58,-0.74,9.76
1.002122,0,0,0.0196,0,0,65.125,2.18650034080551,5.02070687350471,0.841787218458158,-0.0159921870231337,0.0454739669169261,-0.537813587255081,-0.58,-0.74,9.76
1.101077,0,0,0.0196,0,0,65.125,2.18650034080551,5.02070687350471,0.841787218458158,-0.0159921870231337,0.0454739669169261,-0.537813587255081,-0.58,-0.74,9.76
1.1191068,0,0,0.0294,0,0,65.125,2.18650034080551,5.02070687350471,0.841787218458158,-0.0159921870231337,0.0454739669169261,-0.537813587255081,-0.58,-0.74,9.76
1.1341657,0,0,0.0294,0,0,65.125,2.18650034080551,5.02070687350471,0.841787218458158,-0.0159921870231337,0.0454739669169261,-0.537813587255081,-0.58,-0.74,9.76
1.1581856,0,0,0.0294,0,0,65.125,2.18650034080551,5.02070687350471,0.841787218458158,-0.0159921870231337,0.0454739669169261,-0.537813587255081,-0.58,-0.74,9.76
1.255205,0,0,0.0294,0,0,65.125,2.18650034080551,5.02070687350471,0.841787218458158,-0.0159921870231337,0.0454739669169261,-0.537813587255081,-0.58,-0.74,9.76
1.2741991,0,0,0.0294,0,0,65.125,2.18650034080551,5.02070687350471,0.841787218458158,-0.0159921870231337,0.0454739669169261,-0.537813587255081,-0.58,-0.74,9.76
1.2891985,0,0,0.0294,0,0,65.125,2.18650034080551,5.02070687350471,0.841787218458158,-0.0159921870231337,0.0454739669169261,-0.537813587255081,-0.58,-0.74,9.76
1.3041958,0,0,0.0294,0,0,65.125,2.18650034080551,5.02070687350471,0.841787218458158,-0.0159921870231337,0.0454739669169261,-0.537813587255081,-0.58,-0.74,9.76
1.4012056,0,0,0.0294,0,0,65.125,2.18650034080551,5.02070687350471,0.841787218458158,-0.0159921870231337,0.0454739669169261,-0.537813587255081,-0.58,-0.74,9.76
1.4212706,0,0,0.0294,0,0,65.125,2.18650034080551,5.02070687350471,0.841787218458158,-0.0159921870231337,0.0454739669169261,-0.537813587255081,-0.58,-0.74,9.76
