Time (s),Setpoint (deg),Motor Position (deg),Tension 1 (N),Tension 2 (N),Tension 3 (N),Heading (deg),Pitch (deg),Roll (deg),Quaternion W,Quaternion X,Quaternion Y,Quaternion Z,Gravity X,Gravity Y,Gravity Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0233109,0,0.45,0,0,0.98,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
0.0634536,0,0,0,0,0.9604,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
0.1651867,0,0,0,0,0.9408,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
0.1871839,0,0,0,0,0.9408,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
0.2105797,0,0,0,0,0.9408,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
0.3146703,0,0,0,0,0.9408,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
0.3362722,0,0,0,0,0.9408,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
0.4270985,0,0,0,0,0.9408,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
0.4430149,0,0,0,0,0.9408,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
0.4590913,0,0,0,0,0.9408,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
0.4750475,0,0,0,0,0.9408,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
0.4909563,0,0,0,0,0.9408,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
0.5059984,0,0,0,0,0.9408,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
0.5219547,0,0,0,0,0.9408,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
0.6231144,0,0,0,0,0.9408,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
0.6411503,0,0,0,0,0.9408,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
0.658689,0,0,0,0,0.9408,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
0.7811672,0,0,0,0,0.9506,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
0.8014632,0,0,0,0,0.9506,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
0.818501,0,0,0,0,0.9506,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
0.917162,0,0,0,0,0.9506,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
0.9385197,0,0,0,0,0.9506,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
0.964252,0,0,0,0,0.9506,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
1.0642291,0,0,0,0,0.9506,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
1.0843031,0,0,0,0,0.9506,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
1.10628,0,0,0,0,0.9506,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
1.2190755,0,0,0,0,0.9604,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
1.2372179,0,0,0,0,0.9604,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
1.2541047,0,0,0,0,0.9604,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
1.3532456,0,0,0,0,0.9604,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
1.3724228,0,0,0,0,0.9604,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
1.3953192,0,0,0,0,0.9604,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
1.4941975,0,0,0,0,0.9604,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
1.5131697,0,0,0,0,0.9604,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
1.5281683,0,0,0,0,0.9604,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
1.5431175,0,0,0,0,0.9604,65.0625,4.05181221195472,3.40163182150194,0.842092412866996,-0.0318012574009644,0.0341207349081365,-0.537447353964475,-0.22,-0.88,9.76
