Time (s),Setpoint (deg),Motor Position (deg),Tension 1 (N),Tension 2 (N),Tension 3 (N),Heading (deg),Pitch (deg),Roll (deg),Quaternion W,Quaternion X,Quaternion Y,Quaternion Z,Gravity X,Gravity Y,Gravity Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0168909,0,0.45,0,0,0.8722,63.1875,4.43727133717347,3.0320678719809,0.850637856314472,-0.0359519013611671,0.0304584020020753,-0.523713605566746,-0.14,-0.91,9.76
0.0450243,0,0,0,0,0.882,63.1875,4.43727133717347,3.0320678719809,0.850637856314472,-0.0358298235976317,0.0306415186473784,-0.523713605566746,-0.14,-0.91,9.76
0.1520911,0,0,0,0,0.8722,63.1875,4.41021680082844,3.08840881680041,0.850637856314472,-0.0355246291887933,0.0311908685832876,-0.523774644448514,-0.15,-0.91,9.76
0.1737621,0,0,0,0,0.8722,63.1875,4.41021680082844,3.08840881680041,0.850637856314472,-0.0354635903070256,0.0313129463468229,-0.523774644448514,-0.15,-0.91,9.76
0.1950397,0,0,0,0,0.882,63.1875,4.41021680082844,3.08840881680041,0.850637856314472,-0.0354635903070256,0.0313129463468229,-0.523774644448514,-0.15,-0.91,9.76
0.2976888,0,0,0,0,0.8918,63.1875,4.41021680082844,3.08840881680041,0.850637856314472,-0.0354635903070256,0.0313129463468229,-0.523774644448514,-0.15,-0.91,9.76
0.3166667,0,0,0,0,0.9016,63.1875,4.41021680082844,3.08840881680041,0.850637856314472,-0.0354635903070256,0.0313129463468229,-0.523774644448514,-0.15,-0.91,9.76
0.4086972,0,0,0,0,0.9114,63.1875,4.41021680082844,3.08840881680041,0.850637856314472,-0.0354635903070256,0.0313129463468229,-0.523774644448514,-0.15,-0.91,9.76
0.4245944,0,0,0,0,0.9114,63.1875,4.41021680082844,3.08840881680041,0.850637856314472,-0.0354635903070256,0.0313129463468229,-0.523774644448514,-0.15,-0.91,9.76
0.4406362,0,0,0,0,0.9114,63.1875,4.41021680082844,3.08840881680041,0.850637856314472,-0.0354635903070256,0.0313129463468229,-0.523774644448514,-0.15,-0.91,9.76
0.456749,0,0,0,0,0.9114,63.1875,4.41021680082844,3.08840881680041,0.850637856314472,-0.0354635903070256,0.0313129463468229,-0.523774644448514,-0.15,-0.91,9.76
0.4746508,0,0,0,0,0.9114,63.1875,4.41021680082844,3.08840881680041,0.850637856314472,-0.0354635903070256,0.0313129463468229,-0.523774644448514,-0.15,-0.91,9.76
0.4906477,0,0,0,0,0.9114,63.1875,4.41021680082844,3.08840881680041,0.850637856314472,-0.0354635903070256,0.0313129463468229,-0.523774644448514,-0.15,-0.91,9.76
0.5086364,0,0,0,0,0.9114,63.1875,4.41021680082844,3.08840881680041,0.850637856314472,-0.0354635903070256,0.0313129463468229,-0.523774644448514,-0.15,-0.91,9.76
0.5237105,0,0,0,0,0.9114,63.1875,4.41021680082844,3.08840881680041,0.850637856314472,-0.0354635903070256,0.0313129463468229,-0.523774644448514,-0.15,-0.91,9.76
0.5386327,0,0,0,0,0.9114,63.1875,4.41021680082844,3.08840881680041,0.850637856314472,-0.0354635903070256,0.0313129463468229,-0.523774644448514,-0.15,-0.91,9.76
0.6400189,0,0,0,0,0.9114,63.1875,4.41021680082844,3.08840881680041,0.850637856314472,-0.0354635903070256,0.0313129463468229,-0.523774644448514,-0.15,-0.91,9.76
0.6589732,0,0,0,0,0.9016,63.1875,4.41021680082844,3.08840881680041,0.850637856314472,-0.0354635903070256,0.0312519074650552,-0.523774644448514,-0.15,-0.91,9.76
0.6738478,0,0,0,0,0.9016,63.1875,4.41021680082844,3.08840881680041,0.850637856314472,-0.0355246291887933,0.0311908685832876,-0.523774644448514,-0.15,-0.91,9.76
0.6897166,0,0,0,0,0.9016,63.1875,4.41021680082844,3.08840881680041,0.850637856314472,-0.0355246291887933,0.0311298297015199,-0.523774644448514,-0.15,-0.91,9.76
0.7900035,0,0,0,0,0.8918,63.1875,4.41021680082844,3.08840881680041,0.850637856314472,-0.0355246291887933,0.0311298297015199,-0.523774644448514,-0.15,-0.91,9.76
0.807816,0,0,0,0,0.8918,63.1875,4.41021680082844,3.08840881680041,0.850637856314472,-0.0355246291887933,0.0311298297015199,-0.523774644448514,-0.15,-0.91,9.76
0.8257976,0,0,0,0,0.882,63.1875,4.41021680082844,3.08840881680041,0.850637856314472,-0.0355856680705609,0.0310687908197522,-0.523774644448514,-0.15,-0.91,9.76
0.9340181,0,0,0,0,0.8624,63.1875,4.43727133717347,3.0320678719809,0.850637856314472,-0.035768784715864,0.0307635964109138,-0.523713605566746,-0.14,-0.91,9.76
