Time (s),Setpoint (deg),Motor Position (deg),Tension 1 (N),Tension 2 (N),Tension 3 (N),Heading (deg),Pitch (deg),Roll (deg),Quaternion W,Quaternion X,Quaternion Y,Quaternion Z,Gravity X,Gravity Y,Gravity Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0207624,0,0.45,0,0.9604,0,86.4375,3.70206304080738,6.00697858676789,0.727339315143747,-0.0148934871513154,0.0604284929500092,-0.683574436916316,-0.66,-1.02,9.73
0.0595371,0,0,0,0.9604,0,86.4375,3.70206304080738,6.00697858676789,0.727339315143747,-0.0148934871513154,0.0604284929500092,-0.683574436916316,-0.66,-1.02,9.73
0.159376,0,0,0,0.9506,0,86.4375,3.70206304080738,6.00697858676789,0.727339315143747,-0.0148934871513154,0.0604284929500092,-0.683574436916316,-0.66,-1.02,9.73
0.1804941,0,0,0,0.9604,0,86.4375,3.70206304080738,6.00697858676789,0.727339315143747,-0.0148934871513154,0.0604284929500092,-0.683574436916316,-0.66,-1.02,9.73
0.2006214,0,0,0,0.9604,0,86.4375,3.70206304080738,6.00697858676789,0.727339315143747,-0.0148934871513154,0.0604284929500092,-0.683574436916316,-0.66,-1.02,9.73
0.3045641,0,0,0,0.9604,0,86.4375,3.70206304080738,6.00697858676789,0.727339315143747,-0.0148934871513154,0.0604284929500092,-0.683574436916316,-0.66,-1.02,9.73
0.3240957,0,0,0,0.9702,0,86.4375,3.70206304080738,6.00697858676789,0.727339315143747,-0.0148934871513154,0.0604284929500092,-0.683574436916316,-0.66,-1.02,9.73
0.3413659,0,0,0,0.9702,0,86.4375,3.70206304080738,6.00697858676789,0.727339315143747,-0.0148934871513154,0.0604284929500092,-0.683574436916316,-0.66,-1.02,9.73
0.4311553,0,0,0,0.9604,0,86.4375,3.70206304080738,6.00697858676789,0.727339315143747,-0.0148934871513154,0.0604284929500092,-0.683574436916316,-0.66,-1.02,9.73
0.4453298,0,0,0,0.9604,0,86.4375,3.70206304080738,6.00697858676789,0.727339315143747,-0.0148934871513154,0.0604284929500092,-0.683574436916316,-0.66,-1.02,9.73
0.4601463,0,0,0,0.9604,0,86.4375,3.70206304080738,6.00697858676789,0.727339315143747,-0.0148934871513154,0.0604284929500092,-0.683574436916316,-0.66,-1.02,9.73
0.4764011,0,0,0,0.9604,0,86.4375,3.70206304080738,6.00697858676789,0.727339315143747,-0.0148934871513154,0.0604284929500092,-0.683574436916316,-0.66,-1.02,9.73
0.4901465,0,0,0,0.9604,0,86.4375,3.70206304080738,6.00697858676789,0.727339315143747,-0.0148934871513154,0.0604284929500092,-0.683574436916316,-0.66,-1.02,9.73
0.5051481,0,0,0,0.9506,0,86.4375,3.70206304080738,6.00697858676789,0.727339315143747,-0.0148934871513154,0.0604284929500092,-0.683574436916316,-0.66,-1.02,9.73
0.5204924,0,0,0,0.9506,0,86.4375,3.70206304080738,6.00697858676789,0.727339315143747,-0.0148934871513154,0.0604284929500092,-0.683574436916316,-0.66,-1.02,9.73
0.5362998,0,0,0,0.9506,0,86.4375,3.70206304080738,6.00697858676789,0.727339315143747,-0.0148934871513154,0.0604284929500092,-0.683574436916316,-0.66,-1.02,9.73
0.6363739,0,0,0,0.9408,0,86.4375,3.70206304080738,6.00697858676789,0.727339315143747,-0.0148934871513154,0.0604284929500092,-0.683574436916316,-0.66,-1.02,9.73
0.6542157,0,0,0,0.931,0,86.4375,3.70206304080738,6.00697858676789,0.727339315143747,-0.0148934871513154,0.0604284929500092,-0.683574436916316,-0.66,-1.02,9.73
0.670502,0,0,0,0.931,0,86.4375,3.70206304080738,6.00697858676789,0.727339315143747,-0.0148934871513154,0.0604284929500092,-0.683574436916316,-0.66,-1.02,9.73
0.7721634,0,0,0,0.9114,0,86.4375,3.70206304080738,6.00697858676789,0.727339315143747,-0.0148934871513154,0.0604284929500092,-0.683574436916316,-0.66,-1.02,9.73
0.7903204,0,0,0,0.9016,0,86.4375,3.70206304080738,6.00697858676789,0.727339315143747,-0.0148934871513154,0.0604284929500092,-0.683574436916316,-0.66,-1.02,9.73
0.8063613,0,0,0,0.9016,0,86.4375,3.7584039856269,6.03403312311292,0.727339315143747,-0.0149545260330831,0.0604284929500092,-0.683574436916316,-0.66,-1.02,9.73
0.9135053,0,0,0,0.882,0,86.4375,3.7584039856269,6.03403312311292,0.727339315143747,-0.0150155649148508,0.0604895318317768,-0.683513398034548,-0.66,-1.02,9.73
0.9304203,0,0,0,0.882,0,86.4375,3.7584039856269,6.03403312311292,0.727339315143747,-0.0150155649148508,0.0604895318317768,-0.683513398034548,-0.66,-1.02,9.73
0.9442203,0,0,0,0.8722,0,86.4375,3.7584039856269,6.03403312311292,0.727339315143747,-0.0150155649148508,0.0604895318317768,-0.683513398034548,-0.66,-1.02,9.73
0.9593623,0,0,0,0.8722,0,86.4375,3.7584039856269,6.03403312311292,0.727339315143747,-0.0150155649148508,0.0604895318317768,-0.683513398034548,-0.66,-1.02,9.73
1.0561467,0,0,0,0.8526,0,86.4375,3.73134944928187,6.09037406793244,0.727278276261979,-0.0151376426783861,0.0609168040041506,-0.683513398034548,-0.66,-1.03,9.72
1.0752341,0,0,0,0.8526,0,86.4375,3.78769039410139,6.11742860427746,0.727278276261979,-0.0151986815601538,0.0611609595312214,-0.683513398034548,-0.66,-1.03,9.72
1.0921639,0,0,0,0.8526,0,86.4375,3.78769039410139,6.11742860427746,0.727278276261979,-0.0152597204419215,0.0613440761765244,-0.683513398034548,-0.66,-1.03,9.72
1.1911923,0,0,0,0.833,0,86.4375,3.81697680257587,6.200824085442,0.727278276261979,-0.0155038759689922,0.062015503875969,-0.68345235915278,-0.67,-1.05,9.72
