Time (s),Setpoint (deg),Motor Position (deg),Tension 1 (N),Tension 2 (N),Tension 3 (N),Heading (deg),Pitch (deg),Roll (deg),Quaternion W,Quaternion X,Quaternion Y,Quaternion Z,Gravity X,Gravity Y,Gravity Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0252434,0,0,0,0.9898,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
0.0613093,0,0,0,0.98,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
0.1673907,0,0,0,0.9702,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
0.1892387,0,0,0,0.9702,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
0.2114569,0,0,0,0.98,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
0.5269274,0,0,0,0.9996,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
0.5479565,0,0,0,0.9996,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
0.6538938,0,0,0,1.0094,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
0.6718894,0,0,0,1.0094,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
0.6878905,0,0,0,1.0094,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
0.7880799,0,0,0,0.9996,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
0.8070934,0,0,0,0.9996,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
0.8262745,0,0,0,0.9996,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
0.9240078,0,0,0,0.9898,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
0.9431798,0,0,0,0.9898,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
0.9610093,0,0,0,0.9898,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
1.0569543,0,0,0,0.98,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
1.0790008,0,0,0,0.98,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
1.0972978,0,0,0,0.98,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
1.19798,0,0,0,0.9702,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
1.2193486,0,0,0,0.9702,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
1.2481766,0,0,0,0.9604,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
1.3560227,0,0,0,0.9506,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
1.37512,0,0,0,0.9506,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
1.3919039,0,0,0,0.9506,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
1.4893311,0,0,0,0.9408,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
1.5080063,0,0,0,0.9408,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
1.5251118,0,0,0,0.9408,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
1.6220119,0,0,0,0.9408,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
1.6411696,0,0,0,0.9408,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
1.6572492,0,0,0,0.9408,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
1.7729938,0,0,0,0.9408,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
1.7919402,0,0,0,0.9408,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
1.8080222,0,0,0,0.9408,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
1.905074,0,0,0,0.9506,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
1.9240259,0,0,0,0.9506,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
1.9409918,0,0,0,0.9506,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
2.0370717,0,0,0,0.9604,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
2.0560357,0,0,0,0.9604,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
2.074348,0,0,0,0.9604,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
2.1709119,0,0,0,0.98,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
2.1890518,0,0,0,0.98,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
2.2095635,0,0,0,0.98,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
2.3270214,0,0,0,0.9898,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
2.3469849,0,0,0,0.9898,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
2.364015,0,0,0,0.9898,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
2.4679998,0,0,0,0.9996,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
2.4880235,0,0,0,0.9996,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
2.5050995,0,0,0,0.9996,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
2.60201,0,0,0,1.0094,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
2.6235385,0,0,0,1.0094,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
2.64922,0,0,0,1.0094,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
2.7500535,0,0,0,0.9996,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
2.7690024,0,0,0,0.9996,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
2.7852253,0,0,0,0.9996,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
2.8831187,0,0,0,0.9996,0,85.4375,4.57423174944514,6.35645568712377,0.732954892266374,-0.021973997436367,0.0650674479643533,-0.676921198803638,-0.64,-1.17,9.71
