Time [das],Tension [g],Steps
970.9995,540,100
971.0925002,540,100
971.1855001,540,100
971.2795,540,100
971.3726001,540,100
971.4725001,540,100
971.5675001,540,100
971.6634002,540,100
971.7556002,540,100
971.8504002,540,100
971.9434001,540,100
972.0844002,540,100
972.1844001,540,100
972.2794001,540,100
972.3724,540,100
972.4674001,540,100
972.5604,540,100
972.6584001,540,100
972.7577002,540,100
972.8525002,540,100
972.9454,540,100
973.0384002,540,100
973.1784,540,100
973.2724001,540,100
973.3674002,540,100
973.4624002,540,100
973.5543001,540,100
973.6475,540,100
973.7443001,540,100
973.8373001,540,100
973.9333,540,100
974.0293002,540,100
974.1275001,540,100
974.2674,540,100
974.3673,540,100
974.4673002,540,100
974.5653,540,100
974.6624,540,100
974.7593,540,100
974.8573,540,100
974.9523001,540,100
975.0483,540,100
975.1423001,540,100
975.2363,540,100
975.3723001,540,100
975.4655001,540,100
975.5603001,540,100
975.6544001,540,100
975.7493,540,100
975.8422,540,100
975.9364002,540,100
976.0304,540,100
976.1265001,540,100
976.2204001,540,100
976.3142002,540,100
976.4512,540,100
976.5452001,540,100
976.6442001,540,100
976.7402,540,100
976.8324001,540,100
976.9244001,540,100
977.0182002,540,100
977.1162002,540,100
977.2112,540,100
977.3053,540,100
977.4002001,540,100
977.5353,540,100
977.6283002,540,100
977.7243001,540,100
977.8182001,540,100
977.9112,540,100
978.0041001,540,100
978.0972002,540,100
978.1913002,540,100
978.2891002,540,100
978.3851001,540,100
978.4791,540,100
978.6151001,540,100
978.7093,540,100
978.8031001,540,100
978.9002001,540,100
978.9963,540,100
979.0891001,540,100
979.1831,540,100
979.2771001,540,100
979.3752,540,100
979.4681001,540,100
979.5621002,540,100
979.6991,540,100
979.7921002,540,100
979.8891001,540,100
979.9821,540,100
980.0751002,540,100
980.1691,540,100
980.2621,540,100
980.3561001,540,100
980.4530001,540,100
980.546,540,100
980.641,540,100
980.7770002,540,100
980.8710001,540,100
980.964,540,100
981.062,540,100
981.1550002,540,100
981.2490001,540,100
981.3422,540,100
981.4372001,540,100
981.536,540,100
981.6371,540,100
981.7361002,540,100
981.8891001,540,100
981.9950001,540,100
982.0940001,540,100
982.194,540,100
982.2952001,540,100
982.3940001,540,100
982.4881001,540,100
982.5811,540,100
982.677,540,100
982.7719002,540,100
982.8709002,540,100
983.0069001,540,100
983.0999,540,100
983.1930001,540,100
983.2869,540,100
983.3849001,540,100
983.4799001,540,100
983.5731001,540,100
983.6669002,540,100
983.7599001,540,100
983.8539002,540,100
983.9519,540,100
984.0889001,540,100
984.1809001,540,100
984.273,540,100
984.3719001,540,100
984.4660001,540,100
984.5589001,540,100
984.6529,540,100
984.747,540,100
984.8399,540,100
984.9349,540,100
985.033,540,100
985.1729002,540,100
985.2668002,540,100
985.3600001,540,100
985.4548001,540,100
985.549,540,100
985.6478002,540,100
985.7448001,540,100
985.8388002,540,100
985.9328001,540,100
986.0269001,540,100
986.1210001,540,100
986.2628002,540,100
986.3578,540,100
986.4568,540,100
986.5519001,540,100
986.6468,540,100
986.7418001,540,100
986.8378,540,100
986.9308002,540,100
987.0248001,540,100
987.1178,540,100
987.2129002,540,100
987.3549001,540,100
987.4549,540,100
987.5529001,540,100
987.6517,540,100
987.7487001,540,100
987.8419001,540,100
987.9349,540,100
988.0300002,540,100
988.1240001,540,100
988.2187002,540,100
988.3137002,540,100
988.4507,540,100
988.5447001,540,100
988.6377001,540,100
988.7309,540,100
988.8259001,540,100
988.9197001,540,100
989.0187001,540,100
989.1127,540,100
989.2067001,540,100
989.3007002,540,100
989.3939002,540,100
989.5356002,540,100
989.6377001,540,100
989.7317002,540,100
989.8247001,540,100
989.9166,540,100
990.0107,540,100
990.1076002,540,100
990.2018001,540,100
990.2976,540,100
990.3916001,540,100
990.4846001,540,100
990.6237001,540,100
990.7166002,540,100
990.8096001,540,100
990.9038,540,100
990.9966002,540,100
991.0906,540,100
991.1896,540,100
991.2906001,540,100
991.3927002,540,100
991.4908001,540,100
991.5876,540,100
991.7248001,540,100
991.8236001,540,100
991.9178002,540,100
992.0116,540,100
992.1066,540,100
992.1987002,540,100
992.2927001,540,100
992.3906002,540,100
992.4847002,540,100
992.5796001,540,100
992.6735001,540,100
992.8085001,540,100
992.9045,540,100
993.0005002,540,100
993.0985,540,100
993.1935,540,100
993.2905002,540,100
993.3868001,540,100
993.4885001,540,100
993.5825,540,100
993.6785002,540,100
993.7725,540,100
993.9095001,540,100
994.0035,540,100
