Time (s),Setpoint (deg),Motor Position (deg),Tension 1 (N),Tension 2 (N),Tension 3 (N),Heading (deg),Pitch (deg),Roll (deg),Quaternion W,Quaternion X,Quaternion Y,Quaternion Z,Gravity X,Gravity Y,Gravity Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0217043,0,0.45,0,0.9506,0,85.8125,4.40744078711605,6.41502850407275,0.730696453640969,-0.0200817921015687,0.065128486846121,-0.679362754074345,-0.66,-1.15,9.71
0.1543255,0,0,0,0.9212,0,85.8125,4.40744078711605,6.41502850407275,0.730696453640969,-0.0200817921015687,0.065128486846121,-0.679362754074345,-0.66,-1.15,9.71
0.1773201,0,0,0,0.9212,0,85.8125,4.40744078711605,6.41502850407275,0.730696453640969,-0.0200817921015687,0.065128486846121,-0.679362754074345,-0.66,-1.15,9.71
0.1972427,0,0,0,0.9212,0,85.8125,4.40744078711605,6.41502850407275,0.730696453640969,-0.0200817921015687,0.065128486846121,-0.679362754074345,-0.66,-1.15,9.71
0.628186,0,0,0,0.9408,0,85.8125,4.40744078711605,6.41502850407275,0.730696453640969,-0.0200817921015687,0.065128486846121,-0.679362754074345,-0.66,-1.15,9.71
0.6521286,0,0,0,0.9408,0,85.8125,4.40744078711605,6.41502850407275,0.730696453640969,-0.0200817921015687,0.065128486846121,-0.679362754074345,-0.66,-1.15,9.71
0.6700852,0,0,0,0.9408,0,85.8125,4.40744078711605,6.41502850407275,0.730696453640969,-0.0200817921015687,0.065128486846121,-0.679362754074345,-0.66,-1.15,9.71
0.768053,0,0,0,0.9506,0,85.8125,4.40744078711605,6.41502850407275,0.730696453640969,-0.0200817921015687,0.065128486846121,-0.679362754074345,-0.66,-1.15,9.71
0.7871776,0,0,0,0.9506,0,85.8125,4.40744078711605,6.41502850407275,0.730696453640969,-0.0200817921015687,0.065128486846121,-0.679362754074345,-0.66,-1.15,9.71
0.8052017,0,0,0,0.9506,0,85.8125,4.40744078711605,6.41502850407275,0.730696453640969,-0.0200817921015687,0.065128486846121,-0.679362754074345,-0.66,-1.15,9.71
0.9031855,0,0,0,0.9506,0,85.8125,4.40744078711605,6.41502850407275,0.730696453640969,-0.0200817921015687,0.065128486846121,-0.679362754074345,-0.66,-1.15,9.71
0.9243627,0,0,0,0.9506,0,85.8125,4.40744078711605,6.41502850407275,0.730696453640969,-0.0200817921015687,0.065128486846121,-0.679362754074345,-0.66,-1.15,9.71
0.9422685,0,0,0,0.9506,0,85.8125,4.40744078711605,6.41502850407275,0.730696453640969,-0.0200817921015687,0.065128486846121,-0.679362754074345,-0.66,-1.15,9.71
1.0411282,0,0,0,0.9506,0,85.8125,4.40744078711605,6.41502850407275,0.730696453640969,-0.0200817921015687,0.065128486846121,-0.679362754074345,-0.66,-1.15,9.71
1.0651936,0,0,0,0.9506,0,85.8125,4.40744078711605,6.41502850407275,0.730696453640969,-0.0200817921015687,0.065128486846121,-0.679362754074345,-0.66,-1.15,9.71
1.0839407,0,0,0,0.9506,0,85.8125,4.40744078711605,6.41502850407275,0.730696453640969,-0.0200817921015687,0.065128486846121,-0.679362754074345,-0.66,-1.15,9.71
1.1810198,0,0,0,0.9506,0,85.8125,4.40744078711605,6.41502850407275,0.730696453640969,-0.0200817921015687,0.065128486846121,-0.679362754074345,-0.66,-1.15,9.71
1.2019506,0,0,0,0.9506,0,85.8125,4.40744078711605,6.41502850407275,0.730696453640969,-0.0200817921015687,0.065128486846121,-0.679362754074345,-0.66,-1.15,9.71
1.2213627,0,0,0,0.9506,0,85.8125,4.40744078711605,6.41502850407275,0.730696453640969,-0.0200817921015687,0.065128486846121,-0.679362754074345,-0.66,-1.15,9.71
1.3219958,0,0,0,0.9506,0,85.8125,4.40744078711605,6.41502850407275,0.730696453640969,-0.0200817921015687,0.065128486846121,-0.679362754074345,-0.66,-1.15,9.71
1.3410121,0,0,0,0.9408,0,85.8125,4.40744078711605,6.41502850407275,0.730696453640969,-0.0200817921015687,0.065128486846121,-0.679362754074345,-0.66,-1.15,9.71
1.359373,0,0,0,0.9408,0,85.8125,4.40744078711605,6.41502850407275,0.730696453640969,-0.0200817921015687,0.065128486846121,-0.679362754074345,-0.66,-1.15,9.71
1.4561639,0,0,0,0.9408,0,85.8125,4.40744078711605,6.41502850407275,0.730696453640969,-0.0200817921015687,0.065128486846121,-0.679362754074345,-0.66,-1.15,9.71
1.475167,0,0,0,0.9408,0,85.8125,4.40744078711605,6.41502850407275,0.730696453640969,-0.0200817921015687,0.065128486846121,-0.679362754074345,-0.66,-1.15,9.71
1.5072839,0,0,0,0.9408,0,85.8125,4.40744078711605,6.41502850407275,0.730696453640969,-0.0200817921015687,0.065128486846121,-0.679362754074345,-0.66,-1.15,9.71
1.6172157,0,0,0,0.931,0,85.8125,4.40744078711605,6.41502850407275,0.730696453640969,-0.0200817921015687,0.065128486846121,-0.679362754074345,-0.66,-1.15,9.71
1.6360564,0,0,0,0.931,0,85.8125,4.40744078711605,6.41502850407275,0.730696453640969,-0.0200817921015687,0.065128486846121,-0.679362754074345,-0.66,-1.15,9.71
