Time (s),Setpoint (deg),Motor Position (deg),Tension 1 (N),Tension 2 (N),Tension 3 (N),Heading (deg),Pitch (deg),Roll (deg),Quaternion W,Quaternion X,Quaternion Y,Quaternion Z,Gravity X,Gravity Y,Gravity Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0229742,0,-0.45,0.0196,0,0,66.25,4.48451599041927,5.93441162472522,0.835500213636086,-0.034609045962278,0.0553622657632912,-0.545687603003113,-0.53,-1.15,9.72
0.0574355,0,0,0.0196,0,0,66.25,4.48451599041927,5.93441162472522,0.835500213636086,-0.034609045962278,0.0553622657632912,-0.545687603003113,-0.53,-1.15,9.72
0.1603065,0,0,0.0392,0,0,66.25,4.48451599041927,5.93441162472522,0.835500213636086,-0.034609045962278,0.0553622657632912,-0.545687603003113,-0.53,-1.15,9.72
0.1812821,0,0,0.0392,0,0,66.25,4.48451599041927,5.93441162472522,0.835500213636086,-0.034609045962278,0.0553622657632912,-0.545687603003113,-0.53,-1.15,9.72
0.2006755,0,0,0.0294,0,0,66.25,4.48451599041927,5.93441162472522,0.835500213636086,-0.034609045962278,0.0553622657632912,-0.545687603003113,-0.53,-1.15,9.72
0.3054019,0,0,0.0294,0,0,66.25,4.48451599041927,5.93441162472522,0.835500213636086,-0.034609045962278,0.0553622657632912,-0.545687603003113,-0.53,-1.15,9.72
0.3264629,0,0,0.0294,0,0,66.25,4.48451599041927,5.93441162472522,0.835500213636086,-0.034609045962278,0.0553622657632912,-0.545687603003113,-0.53,-1.15,9.72
0.3423013,0,0,0.0294,0,0,66.25,4.48451599041927,5.93441162472522,0.835500213636086,-0.034609045962278,0.0553622657632912,-0.545687603003113,-0.53,-1.15,9.72
0.3572823,0,0,0.0294,0,0,66.25,4.48451599041927,5.93441162472522,0.835500213636086,-0.034609045962278,0.0553622657632912,-0.545687603003113,-0.53,-1.15,9.72
0.3732499,0,0,0.0294,0,0,66.25,4.48451599041927,5.93441162472522,0.835500213636086,-0.034609045962278,0.0553622657632912,-0.545687603003113,-0.53,-1.15,9.72
0.3892519,0,0,0.0294,0,0,66.25,4.48451599041927,5.93441162472522,0.835500213636086,-0.034609045962278,0.0553622657632912,-0.545687603003113,-0.53,-1.15,9.72
0.4052429,0,0,0.0294,0,0,66.25,4.48451599041927,5.93441162472522,0.835500213636086,-0.034609045962278,0.0553622657632912,-0.545687603003113,-0.53,-1.15,9.72
