Time (s),Setpoint (deg),Motor Position (deg),Tension 1 (N),Tension 2 (N),Tension 3 (N),Heading (deg),Pitch (deg),Roll (deg),Quaternion W,Quaternion X,Quaternion Y,Quaternion Z,Gravity X,Gravity Y,Gravity Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0236763,0,-0.45,0.0196,0,0,68.9375,3.83032359643013,4.34684108251389,0.823353476164317,-0.0291765854849539,0.0416285173655619,-0.565342122932308,-0.34,-0.93,9.75
0.0509315,0,0,0.0196,0,0,68.9375,3.83032359643013,4.34684108251389,0.823353476164317,-0.0291765854849539,0.0416285173655619,-0.565342122932308,-0.34,-0.93,9.75
0.1699031,0,0,0.0196,0,0,68.9375,3.80057789421985,4.40180873845825,0.823353476164317,-0.0289934688396509,0.0418116340108649,-0.565342122932308,-0.35,-0.93,9.75
0.1897902,0,0,0.0196,0,0,68.9375,3.80057789421985,4.40180873845825,0.823353476164317,-0.0289934688396509,0.0418726728926326,-0.565342122932308,-0.35,-0.93,9.75
0.2089725,0,0,0.0196,0,0,68.9375,3.80057789421985,4.40180873845825,0.823353476164317,-0.0289324299578832,0.0419337117744003,-0.565342122932308,-0.35,-0.93,9.75
0.3107368,0,0,0.0196,0,0,68.9375,3.80057789421985,4.40180873845825,0.823353476164317,-0.0288713910761155,0.0420557895379357,-0.565342122932308,-0.35,-0.93,9.75
0.3297384,0,0,0.0196,0,0,68.9375,3.80057789421985,4.40180873845825,0.823353476164317,-0.0288713910761155,0.0420557895379357,-0.565342122932308,-0.35,-0.93,9.75
0.3477603,0,0,0.0196,0,0,68.9375,3.80057789421985,4.40180873845825,0.823353476164317,-0.0288713910761155,0.0420557895379357,-0.565342122932308,-0.35,-0.93,9.75
0.4477768,0,0,0.0098,0,0,68.9375,3.80057789421985,4.40180873845825,0.823353476164317,-0.0288713910761155,0.0420557895379357,-0.565342122932308,-0.35,-0.93,9.75
0.4667483,0,0,0.0098,0,0,68.9375,3.80057789421985,4.40180873845825,0.823353476164317,-0.0288713910761155,0.0420557895379357,-0.565342122932308,-0.35,-0.93,9.75
0.4838668,0,0,0.0098,0,0,68.9375,3.80057789421985,4.40180873845825,0.823353476164317,-0.0288713910761155,0.0420557895379357,-0.565342122932308,-0.35,-0.93,9.75
0.5897603,0,0,0.0098,0,0,68.9375,3.80057789421985,4.40180873845825,0.823353476164317,-0.0288713910761155,0.0420557895379357,-0.565342122932308,-0.35,-0.93,9.75
0.6087499,0,0,0.0098,0,0,68.9375,3.80057789421985,4.40180873845825,0.823353476164317,-0.0288713910761155,0.0420557895379357,-0.565342122932308,-0.35,-0.93,9.75
0.6247494,0,0,0.0098,0,0,68.9375,3.80057789421985,4.40180873845825,0.823353476164317,-0.0288713910761155,0.0420557895379357,-0.565342122932308,-0.35,-0.93,9.75
